5769300000,5565100000,4527900000,8275100000,8825400000,4727800000,8503500000,8210200000,6740900000,3596400000,5112500000,6244400000,5661400000,6129700000,5223000000,924460000
0,0,0,0,0,0,0,0,0,0,0,0,0,0,11991000,0
366350000,148820000,38027000,208710000,209710000,125760000,197510000,166580000,316880000,148100000,102320000,240360000,120020000,125520000,83699000,23399000
0,0,0,0,0,18392000,0,0,0,60810000,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75153000,113400000,42222000,118600000,279280000,84556000,130960000,174130000,114650000,90754000,51871000,91639000,47809000,120390000,63434000,16131000
0,0,0,0,0,23048000,0,0,0,23195000,0,0,14642000,0,0,0
0,5903300,17680000,37033000,61481000,24051000,0,0,10328000,4279300,0,12359000,0,42556000,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,7915800,0,0,16327000,21581000,0
0,25211000,358670000,83361000,58701000,35444000,5116200,0,0,12319000,33994000,38589000,19508000,10561000,331070000,308910000
5959100,7496400,0,0,66209000,0,46887000,14651000,0,0,9170300,0,7763700,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,15894000,0
0,0,481810000,0,0,0,20915000,11642000,13369000,13319000,33499000,0,0,0,0,213860000
0,0,6494700,0,7155800,0,0,0,0,0,0,0,0,0,0,0
0,0,106060000,0,16098000,0,0,0,0,0,0,0,0,0,31260000,3606700
8174000,31259000,6201300,55521000,39071000,8233200,9818900,0,41166000,13893000,41672000,40028000,21002000,6738800,24292000,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18134000,18342000,9684300,0,19511000,25585000,39910000,31350000,30187000,16149000,28385000,40592000,21725000,15192000,0,0
106150000,130510000,113220000,48701000,220240000,248690000,659520000,305520000,630820000,420300000,397470000,180360000,428700000,1189900000,120250000,59351000
0,0,28688000,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13084000,15199000,233230000,9381900,0,19260000,0,0,0,10572000,42671000,0,20033000,0,29031000,13774000
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,12474000,0,0,0,0,0,7777900,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22396000,0,0,34025000,37177000,14668000,0,0,0,0,12290000,0,0,19122000,30053000,1783200
0,31862000,20805000,43063000,85385000,13921000,29203000,72240000,10627000,7530500,0,27769000,39142000,43471000,0,0
11215000,0,91575000,0,0,0,0,0,0,0,4370900,0,0,0,0,0
541770000,520140000,252630000,276560000,819770000,631910000,1020000000,836850000,563470000,642100000,540900000,1113500000,345940000,880520000,383520000,77550000
444150000,583940000,71985000,375160000,468620000,951780000,315630000,812320000,342310000,1101500000,232400000,349690000,202220000,563420000,201310000,1890400000
1535400000,1478000000,1606400000,813000000,2135400000,1348800000,2105500000,1913700000,1463300000,1715300000,1629600000,1638600000,1657700000,2452000000,1268800000,754720000
0,184660000,0,815650000,199590000,1473700000,84243000,0,0,6245000,133790000,515100000,0,212200000,18422000,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9166000,12325000,81024000,0,26644000,0,36123000,18844000,14030000,6305300,15308000,0,36259000,0,0,17739000
1324500000,1733600000,700450000,3030600000,1817500000,874100000,1406900000,1709400000,1069900000,806610000,1069900000,1463800000,1266300000,1350000000,1222900000,242140000
26681000,16281000,12835000,0,0,0,27965000,23696000,61654000,0,26498000,22658000,0,21553000,0,30194000
59467000,43217000,27632000,62469000,70794000,57174000,36588000,22410000,66340000,79449000,28714000,93022000,40956000,72718000,19967000,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
204020000,267280000,63580000,228840000,371760000,234360000,326360000,284050000,249110000,176790000,187610000,234880000,207780000,183680000,12023000,19767000
65124000,92569000,12962000,37833000,46471000,0,0,0,74167000,0,0,0,8694100,3072900,0,0
60268000,94336000,0,68724000,119160000,77017000,57531000,85605000,40517000,26999000,28612000,50834000,475410000,52125000,0,3402400
0,0,0,0,0,2372900000,0,0,0,0,0,2610100000,305340000,1615500000,50606000,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14960000,28988000,20187000,21285000,66795000,17890000,10334000,32115000,0,0,7996300,17896000,10575000,9085600,13101000,0
0,0,0,8643700,8699600,8714100,0,0,0,0,0,0,13394000,0,0,0
0,14353000,0,10191000,13413000,23493000,60189000,36017000,47812000,0,40397000,19255000,23429000,21096000,0,3795600
0,0,41495000,0,0,24714000,6799800,0,10940000,97219000,0,0,0,0,0,0
153640000,126280000,90742000,190330000,248750000,86161000,163900000,218010000,112500000,106600000,99427000,142580000,208670000,131270000,149200000,27993000
19897000,45645000,30609000,11257000,33327000,44335000,173430000,44912000,25686000,37243000,63851000,23433000,33343000,10710000,54774000,5826600
0,0,0,0,0,0,4239300,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
243430000,307620000,112010000,100030000,295300000,343150000,368810000,109190000,608220000,553420000,307400000,182120000,343210000,325900000,115570000,64576000
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59729000,57928000,32846000,99527000,349550000,42188000,290370000,74479000,137160000,52460000,138290000,120390000,86718000,115710000,241310000,22077000
116150000,217010000,181150000,597050000,193830000,377230000,151820000,140860000,129150000,177720000,295680000,302990000,123410000,239820000,235290000,834300000
0,0,9518900,4167600,17525000,22341000,0,14379000,0,21913000,3446700,8699900,9749900,13240000,0,0
14241000,17376000,0,22730000,19201000,13936000,30906000,50826000,33022000,16539000,15222000,10140000,16264000,64002000,10205000,0
11102000,0,0,12491000,17436000,22188000,22252000,13056000,17695000,10505000,16579000,0,18384000,0,0,0
76621000,31001000,0,9846700,250770000,388600000,29595000,15618000,78716000,14764000,0,33914000,119520000,358450000,0,0
298170000,398360000,70558000,119600000,187350000,139410000,117540000,241410000,116860000,137810000,206530000,199090000,328790000,111480000,0,0
54636000,29107000,3092900000,18126000,46601000,741750000,1129800000,643430000,760560000,1358100000,0,1783400000,1839200000,0,0,143950000
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
