177980000,71042000,138630000,647120000,0,336630000,819400000,729690000,702390000,126840000,29380000,143040000,89562000,107340000,1017200000,8506500,30256000,407550000,19976000,1970700000,1552800000,1307800000,217890000,405140000,331510000,129610000,56045000,336080000,35541000
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9404300,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,111810000,0,0,0,0,0,0,0,0,0,0,23828000,169330000,104660000,0,39555000,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,57577000,27037000,0,10626000,0,39497000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,24912000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29067000000,49246000000,23248000000,17471000000,3826300000,56165000000,36739000000,62500000000,27585000000,27765000000,48236000000,20119000000,16503000000,28554000000,31955000000,3351500000,11835000000,28301000000,8985700000,40839000000,38849000000,47062000000,31730000000,29743000000,40422000000,41298000000,28400000000,25005000000,7124700000
102390000,0,150080000,47486000,0,0,0,0,0,25340000,0,31490000,29977000,0,19432000,8900500,41624000,56204000,0,0,0,36923000,0,0,0,0,0,14836000,0
213210000,736360000,696000000,966800000,0,26559000,0,115920000,107500000,489230000,472540000,54592000,327240000,809820000,743060000,0,0,329520000,0,103030000,0,192850000,0,0,468770000,418530000,1070900000,31122000,0
0,0,0,70788000,0,0,0,22852000,0,0,0,0,0,0,0,0,0,0,0,0,0,5708800,0,0,0,0,0,0,182200000
548640000,867580000,728020000,1681600000,193920000,559160000,910000000,1145000000,602530000,936420000,815130000,1227200000,1082200000,2977400000,1173400000,130500000,341880000,336280000,70933000,1312400000,978750000,1211500000,508150000,1140700000,2002400000,626420000,1859500000,869990000,1029700000
0,0,0,0,0,0,0,0,0,0,0,0,112460000,0,0,0,0,0,0,0,180990000,0,0,0,168090000,46837000,0,147950000,0
0,0,0,0,0,0,0,0,0,13149000,0,27654000,0,121000000,0,0,0,0,0,0,0,0,0,0,56756000,0,22267000,14438000,20689000
252680000,0,360240000,0,436840000,0,0,0,0,0,0,0,0,0,0,227540000,320370000,177580000,343380000,0,0,0,0,0,0,0,0,22428000,0
155010000,272590000,192850000,253230000,81458000,36630000,132410000,0,217440000,144530000,197250000,388610000,175370000,510280000,1222700000,11606000,121420000,178590000,58577000,205760000,47811000,211290000,82486000,156450000,209610000,101090000,284740000,100580000,201760000
0,0,0,23095000,0,0,0,0,0,34264000,0,0,0,0,0,0,0,0,0,0,0,0,0,20260000,0,0,0,0,0
0,56473000,0,0,0,0,0,0,0,0,0,0,65817000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
921530000,1072800000,222460000,1572400000,112040000,2920500000,1675800000,2950900000,2704200000,2753700000,3810400000,2555500000,2074100000,6556000000,2851900000,10794000,387560000,158020000,399100000,3226500000,3017400000,3567300000,1153500000,1498400000,1803800000,3245400000,2492900000,1982300000,2883900000
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77154000,0,26954000,0,0,0,0,0,0,0,0,0,0
3786700000,3420300000,4093200000,2805400000,3761600000,730320000,1589000000,624780000,2018400000,1238700000,999950000,2443800000,2407600000,4579500000,4360700000,702210000,3294100000,5442300000,2404300000,2720800000,1276200000,2119600000,1191300000,1505200000,1823800000,685530000,2944400000,1017800000,3057000000
0,0,0,0,0,544330000,302670000,596100000,620990000,0,0,0,0,0,0,0,0,0,0,540460000,518080000,603740000,173100000,386370000,0,0,0,0,0
0,0,0,26912000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33222000
58913000,0,0,0,0,118400000,248590000,194350000,91046000,0,58269000,21445000,0,0,0,0,0,0,0,203610000,120340000,31016000,49599000,165320000,0,0,105440000,0,0
0,61881000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33174000,416860000,0,0,0,0
0,0,0,0,20219000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38054000,73144000,131670000,46610000,175850000,0,36776000,0,0,130680000,80477000,260310000,273670000,216300000,41240000,26361000,73703000,38337000,21017000,42242000,0,0,0,0,249610000,99596000,164520000,43291000,242790000
0,0,0,0,0,30220000,0,0,0,0,40061000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
496420000,484610000,1217600000,1042700000,433810000,46517000,0,0,35436000,124750000,113740000,229920000,99527000,427540000,771410000,183020000,352960000,280760000,193410000,70499000,0,29727000,0,0,23156000,25802000,70186000,28082000,259370000
0,0,0,0,0,0,0,56403000,0,0,0,0,0,0,0,0,40846000,0,11537000,0,19388000,0,0,0,0,0,0,0,0
0,57673000,45790000,0,0,0,0,0,0,72031000,0,33094000,111850000,86778000,75091000,0,0,35558000,0,0,0,0,0,0,178040000,76915000,77484000,49166000,166870000
0,87725000,0,58018000,15847000,26407000,0,8652800,0,46209000,0,23025000,24756000,0,47281000,0,0,0,14668000,0,0,0,0,0,0,0,0,40143000,0
0,0,0,219360000,278380000,0,0,0,0,0,0,40672000,75321000,0,178840000,0,38464000,38749000,21585000,0,0,0,0,0,52915000,31532000,0,13206000,87369000
0,0,0,0,0,0,0,0,0,0,47784000,0,45321000,0,0,0,0,0,0,0,51363000,30709000,0,0,24253000,19816000,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84725000,0,0,17141000,0,31419000,50909000,0,0
15376000,0,0,9792300,0,0,95453000,42667000,75273000,32536000,0,0,0,0,0,0,0,0,0,0,108300000,39017000,24713000,119810000,0,13985000,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15988000
0,52413000,0,0,0,0,15893000,3055000,13767000,18359000,0,26977000,25105000,135010000,94845000,0,0,0,0,39333000,21360000,56420000,24964000,19655000,131400000,43304000,40822000,30127000,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15779000,0,0,0,0
0,0,0,0,0,0,0,0,0,0,84595000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27715000,0,0,0,19050000,39745000,77443000,49822000,309710000,0,0,232680000,46143000,163590000,152370000,0,0,0,0,263840000,116530000,0,0,60426000,0,79467000,7586900,11661000,165160000
0,0,0,0,0,0,43888000,0,34382000,0,0,0,0,0,0,0,0,0,0,0,47805000,52020000,0,0,0,0,0,0,0
64215000,0,0,138230000,0,365500000,219990000,253870000,211230000,0,57755000,0,19374000,85019000,467150000,0,19096000,23937000,0,849070000,313050000,292280000,115340000,138750000,68886000,13081000,107480000,111750000,18964000
0,0,82260000,22452000,15547000,0,0,0,0,0,0,0,0,0,147320000,0,26797000,40844000,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,95399000,0,0,0,0,0,0,0,0,0,0,0,0,0,117130000,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,51055000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58158000,49770000,47150000,0,25967000,0,68415000,126120000,0,19388000,25063000,136480000,85799000,129030000,0,0,0,51344000,16832000,33590000,0,17429000,0,97639000,122070000,41162000,38920000,34918000,58056000
0,0,0,65079000,0,0,0,0,0,0,0,0,33283000,0,23378000,0,0,13747000,0,0,0,0,0,0,84091000,10416000,26100000,9959800,0
4065400000,4894700000,7489000000,10672000000,16304000000,0,0,0,0,0,46309000,31163000,0,881080000,3394700000,2769000000,15061000000,17485000000,4332000000,370830000,0,95019000,22248000,0,220400000,35187000,548790000,96002000,879740000
0,0,0,0,0,0,0,0,0,0,0,33638000,0,10944000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104520000,523420000,228660000,79943000,0,32006000,20707000,13810000,40224000,113540000,114120000,63748000,66129000,0,83959000,0,56860000,724900000,14220000,150070000,45426000,316130000,190310000,123980000,163510000,157170000,237730000,185760000,0
0,0,0,0,0,0,0,0,0,0,0,20236000,0,0,0,0,0,0,0,0,0,0,10048000,0,0,5725300,0,15214000,0
472800000,832920000,615930000,213700000,130060000,65348000,340810000,223460000,244000000,107280000,208760000,222340000,163440000,219070000,239890000,40067000,0,679550000,109260000,359420000,65536000,114010000,86284000,99739000,92273000,127470000,312860000,199370000,470040000
0,36183000,0,0,0,72573000,31196000,69395000,0,0,45610000,0,20252000,39346000,0,0,0,0,0,76522000,43353000,47256000,52766000,0,48070000,13719000,0,26401000,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184190000,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,72960000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,10485000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25959000,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24837000,0,0,0,0,0,0
0,0,62850000,111250000,64713000,0,0,0,0,0,0,0,0,0,0,0,0,18015000,0,0,0,0,0,0,0,0,0,0,0
0,70824000,0,0,0,0,0,0,118100000,59775000,0,0,0,394320000,175590000,0,0,0,0,211860000,123590000,145000000,0,72338000,78536000,0,184550000,0,0
